precedingChord,followingChord,partType,frequency
http://purl.org/ontology/mpo/pop_rock_621323_Dmin_87,http://purl.org/ontology/mpo/pop_rock_621323_Bmin_89,http://purl.org/ontology/mpo/Chorus,31
http://purl.org/ontology/mpo/pop_340919_G_182,http://purl.org/ontology/mpo/pop_340919_D_184,http://purl.org/ontology/mpo/Chorus,31
http://purl.org/ontology/mpo/punk_338216_D_63,http://purl.org/ontology/mpo/punk_338216_E_65,http://purl.org/ontology/mpo/Verse,31
http://purl.org/ontology/mpo/punk_338216_D_167,http://purl.org/ontology/mpo/punk_338216_E_169,http://purl.org/ontology/mpo/Verse,31
http://purl.org/ontology/mpo/soul_262701_Fsmin_215,http://purl.org/ontology/mpo/soul_262701_Bmin_217,http://purl.org/ontology/mpo/Bridge,31
http://purl.org/ontology/mpo/pop_rock_274630_F_76,http://purl.org/ontology/mpo/pop_rock_274630_G_78,http://purl.org/ontology/mpo/Verse,31
http://purl.org/ontology/mpo/pop_rock_274630_F_42,http://purl.org/ontology/mpo/pop_rock_274630_G_44,http://purl.org/ontology/mpo/Chorus,31
http://purl.org/ontology/mpo/pop_rock_274630_F_10,http://purl.org/ontology/mpo/pop_rock_274630_G_12,http://purl.org/ontology/mpo/Verse,31
http://purl.org/ontology/mpo/jazz_10658_F_18,http://purl.org/ontology/mpo/jazz_10658_D_20,http://purl.org/ontology/mpo/Verse,31
http://purl.org/ontology/mpo/electronic_290356_G_90,http://purl.org/ontology/mpo/electronic_290356_G_92,http://purl.org/ontology/mpo/Chorus,31
http://purl.org/ontology/mpo/electronic_6152_Amin_42,http://purl.org/ontology/mpo/electronic_6152_G_44,http://purl.org/ontology/mpo/Verse,31
http://purl.org/ontology/mpo/jazz_100267_D_71,http://purl.org/ontology/mpo/jazz_100267_A_73,http://purl.org/ontology/mpo/Outro,31
http://purl.org/ontology/mpo/rock_598622_Emin_236,http://purl.org/ontology/mpo/rock_598622_Emin_238,http://purl.org/ontology/mpo/Solo,30
http://purl.org/ontology/mpo/rock_242021_B_289,http://purl.org/ontology/mpo/rock_242021_G_291,http://purl.org/ontology/mpo/Outro,30
http://purl.org/ontology/mpo/pop_rock_205016_D_227,http://purl.org/ontology/mpo/pop_rock_205016_Dmin_229,http://purl.org/ontology/mpo/Verse,30
http://purl.org/ontology/mpo/pop_rock_205016_D_65,http://purl.org/ontology/mpo/pop_rock_205016_F_67,http://purl.org/ontology/mpo/Chorus,30
http://purl.org/ontology/mpo/pop_rock_205016_D_146,http://purl.org/ontology/mpo/pop_rock_205016_F_148,http://purl.org/ontology/mpo/Chorus,30
http://purl.org/ontology/mpo/rock_162800_Amin7_212,http://purl.org/ontology/mpo/rock_162800_G_214,http://purl.org/ontology/mpo/Verse,30
http://purl.org/ontology/mpo/metal_632386_Dmin_199,http://purl.org/ontology/mpo/metal_632386_Bb_201,http://purl.org/ontology/mpo/Outro,30
http://purl.org/ontology/mpo/country_617976_Bb_170,http://purl.org/ontology/mpo/country_617976_A7_172,http://purl.org/ontology/mpo/Verse,30
http://purl.org/ontology/mpo/rock_176595_G_103,http://purl.org/ontology/mpo/rock_176595_D_105,http://purl.org/ontology/mpo/Bridge,30
http://purl.org/ontology/mpo/country_88248_Amin_180,http://purl.org/ontology/mpo/country_88248_G_182,http://purl.org/ontology/mpo/Verse,30
http://purl.org/ontology/mpo/metal_110898_Bmin_4,http://purl.org/ontology/mpo/metal_110898_D_6,http://purl.org/ontology/mpo/Intro,30
http://purl.org/ontology/mpo/jazz_617242_F_76,http://purl.org/ontology/mpo/jazz_617242_Amin7_78,http://purl.org/ontology/mpo/Instrumental,30
http://purl.org/ontology/mpo/pop_86028_Gmin7_34,http://purl.org/ontology/mpo/pop_86028_F_36,http://purl.org/ontology/mpo/Verse,30
http://purl.org/ontology/mpo/pop_340919_D_192,http://purl.org/ontology/mpo/pop_340919_Emin_194,http://purl.org/ontology/mpo/Chorus,30
http://purl.org/ontology/mpo/metal_605055_F_126,http://purl.org/ontology/mpo/metal_605055_Dmin_128,http://purl.org/ontology/mpo/Bridge,30
http://purl.org/ontology/mpo/country_188571_F_124,http://purl.org/ontology/mpo/country_188571_F_126,http://purl.org/ontology/mpo/Verse,30
http://purl.org/ontology/mpo/punk_338905_F_58,http://purl.org/ontology/mpo/punk_338905_G_60,http://purl.org/ontology/mpo/Verse,30
http://purl.org/ontology/mpo/punk_338905_F_112,http://purl.org/ontology/mpo/punk_338905_G_114,http://purl.org/ontology/mpo/Verse,30
http://purl.org/ontology/mpo/punk_338905_F_7,http://purl.org/ontology/mpo/punk_338905_G_9,http://purl.org/ontology/mpo/Verse,30
http://purl.org/ontology/mpo/electronic_25862_D_97,http://purl.org/ontology/mpo/electronic_25862_Amin_99,http://purl.org/ontology/mpo/Chorus,30
http://purl.org/ontology/mpo/reggae_36243_D_11,http://purl.org/ontology/mpo/reggae_36243_G_13,http://purl.org/ontology/mpo/Verse,30
http://purl.org/ontology/mpo/metal_8408_Csmin_83,http://purl.org/ontology/mpo/metal_8408_Emin9_85,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/soul_606998_Dmin_106,http://purl.org/ontology/mpo/soul_606998_Gmin_108,http://purl.org/ontology/mpo/Bridge,29
http://purl.org/ontology/mpo/rock_598622_D_86,http://purl.org/ontology/mpo/rock_598622_D_88,http://purl.org/ontology/mpo/Bridge,29
http://purl.org/ontology/mpo/rock_207834_F_52,http://purl.org/ontology/mpo/rock_207834_G_54,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/rock_207834_F_94,http://purl.org/ontology/mpo/rock_207834_G_96,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/rock_207834_F_299,http://purl.org/ontology/mpo/rock_207834_G_301,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/rock_207834_F_188,http://purl.org/ontology/mpo/rock_207834_G_190,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/alternative_7922_Dmin_38,http://purl.org/ontology/mpo/alternative_7922_Amin_40,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/alternative_7922_Dmin_153,http://purl.org/ontology/mpo/alternative_7922_Amin_155,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/alternative_7922_Dmin_78,http://purl.org/ontology/mpo/alternative_7922_Amin_80,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/alternative_258197_Cadd9_225,http://purl.org/ontology/mpo/alternative_258197_Gmaj7_227,http://purl.org/ontology/mpo/Outro,29
http://purl.org/ontology/mpo/rock_137190_G_170,http://purl.org/ontology/mpo/rock_137190_G_172,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/rock_162800_Bbadd13_150,http://purl.org/ontology/mpo/rock_162800_D_152,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/pop_21692_F_98,http://purl.org/ontology/mpo/pop_21692_Emin_100,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/pop_21692_F_35,http://purl.org/ontology/mpo/pop_21692_Emin_37,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/pop_21692_F_215,http://purl.org/ontology/mpo/pop_21692_Emin_217,http://purl.org/ontology/mpo/Outro,29
http://purl.org/ontology/mpo/metal_344294_Emin_188,http://purl.org/ontology/mpo/metal_344294_Amin_190,http://purl.org/ontology/mpo/Chorus,29
http://purl.org/ontology/mpo/metal_344294_Emin_35,http://purl.org/ontology/mpo/metal_344294_Amin_37,http://purl.org/ontology/mpo/Chorus,29
http://purl.org/ontology/mpo/metal_344294_Emin_64,http://purl.org/ontology/mpo/metal_344294_Amin_66,http://purl.org/ontology/mpo/Chorus,29
http://purl.org/ontology/mpo/jazz_358833_Gmin_49,http://purl.org/ontology/mpo/jazz_358833_Gmin_51,http://purl.org/ontology/mpo/Chorus,29
http://purl.org/ontology/mpo/jazz_358833_Gmin_124,http://purl.org/ontology/mpo/jazz_358833_Gmin_126,http://purl.org/ontology/mpo/Chorus,29
http://purl.org/ontology/mpo/jazz_617242_Gsdim_11,http://purl.org/ontology/mpo/jazz_617242_Csdim7_13,http://purl.org/ontology/mpo/Intro,29
http://purl.org/ontology/mpo/jazz_617242_Gsdim_159,http://purl.org/ontology/mpo/jazz_617242_Csdim7_161,http://purl.org/ontology/mpo/Outro,29
http://purl.org/ontology/mpo/alternative_243838_D_160,http://purl.org/ontology/mpo/alternative_243838_D_162,http://purl.org/ontology/mpo/Chorus,29
http://purl.org/ontology/mpo/rock_202406_Bb_167,http://purl.org/ontology/mpo/rock_202406_Bb_169,http://purl.org/ontology/mpo/Outro,29
http://purl.org/ontology/mpo/rock_202406_Bb_44,http://purl.org/ontology/mpo/rock_202406_Bb_46,http://purl.org/ontology/mpo/Chorus,29
http://purl.org/ontology/mpo/pop_rock_158951_G_152,http://purl.org/ontology/mpo/pop_rock_158951_F_154,http://purl.org/ontology/mpo/Chorus,29
http://purl.org/ontology/mpo/pop_340919_D_141,http://purl.org/ontology/mpo/pop_340919_G_143,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/pop_340919_D_11,http://purl.org/ontology/mpo/pop_340919_G_13,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/pop_340919_D_76,http://purl.org/ontology/mpo/pop_340919_G_78,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/punk_338216_D_87,http://purl.org/ontology/mpo/punk_338216_E_89,http://purl.org/ontology/mpo/Chorus,29
http://purl.org/ontology/mpo/punk_338216_D_119,http://purl.org/ontology/mpo/punk_338216_E_121,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/punk_338216_D_193,http://purl.org/ontology/mpo/punk_338216_E_195,http://purl.org/ontology/mpo/Chorus,29
http://purl.org/ontology/mpo/punk_338216_D_15,http://purl.org/ontology/mpo/punk_338216_E_17,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/pop_rock_205983_A_210,http://purl.org/ontology/mpo/pop_rock_205983_G_212,http://purl.org/ontology/mpo/Chorus,29
http://purl.org/ontology/mpo/metal_605055_Dmin_128,http://purl.org/ontology/mpo/metal_605055_G_130,http://purl.org/ontology/mpo/Bridge,29
http://purl.org/ontology/mpo/metal_605055_Dmin_78,http://purl.org/ontology/mpo/metal_605055_G_80,http://purl.org/ontology/mpo/Chorus,29
http://purl.org/ontology/mpo/pop_rock_238326_F_106,http://purl.org/ontology/mpo/pop_rock_238326_Emin_108,http://purl.org/ontology/mpo/Bridge,29
http://purl.org/ontology/mpo/jazz_252671_F_43,http://purl.org/ontology/mpo/jazz_252671_F_45,http://purl.org/ontology/mpo/Intro,29
http://purl.org/ontology/mpo/electronic_636089_G_93,http://purl.org/ontology/mpo/electronic_636089_G_95,http://purl.org/ontology/mpo/Verse,29
http://purl.org/ontology/mpo/alternative_124649_Emin_154,http://purl.org/ontology/mpo/alternative_124649_Amin_156,http://purl.org/ontology/mpo/Chorus,29
http://purl.org/ontology/mpo/electronic_25862_D_57,http://purl.org/ontology/mpo/electronic_25862_Amin_59,http://purl.org/ontology/mpo/Chorus,29
http://purl.org/ontology/mpo/pop_rock_126027_F_29,http://purl.org/ontology/mpo/pop_rock_126027_Dmin_31,http://purl.org/ontology/mpo/Verse,28
http://purl.org/ontology/mpo/alternative_7922_Amin_140,http://purl.org/ontology/mpo/alternative_7922_C7_142,http://purl.org/ontology/mpo/Bridge,28
http://purl.org/ontology/mpo/alternative_7922_Amin_83,http://purl.org/ontology/mpo/alternative_7922_C7_85,http://purl.org/ontology/mpo/Verse,28
http://purl.org/ontology/mpo/alternative_7922_Amin_158,http://purl.org/ontology/mpo/alternative_7922_C7_160,http://purl.org/ontology/mpo/Verse,28
http://purl.org/ontology/mpo/alternative_7922_Amin_43,http://purl.org/ontology/mpo/alternative_7922_C7_45,http://purl.org/ontology/mpo/Verse,28
http://purl.org/ontology/mpo/alternative_169810_G_104,http://purl.org/ontology/mpo/alternative_169810_F_106,http://purl.org/ontology/mpo/Verse,28
http://purl.org/ontology/mpo/alternative_169810_G_16,http://purl.org/ontology/mpo/alternative_169810_F_18,http://purl.org/ontology/mpo/Verse,28
http://purl.org/ontology/mpo/alternative_169810_G_48,http://purl.org/ontology/mpo/alternative_169810_F_50,http://purl.org/ontology/mpo/Verse,28
http://purl.org/ontology/mpo/alternative_258197_Emin_51,http://purl.org/ontology/mpo/alternative_258197_Gmaj7_53,http://purl.org/ontology/mpo/Verse,28
http://purl.org/ontology/mpo/jazz_630194_A7_123,http://purl.org/ontology/mpo/jazz_630194_G7_125,http://purl.org/ontology/mpo/Solo,28
http://purl.org/ontology/mpo/soul_604419_D_41,http://purl.org/ontology/mpo/soul_604419_Amin7_43,http://purl.org/ontology/mpo/Chorus,28
http://purl.org/ontology/mpo/pop_623332_Bb_9,http://purl.org/ontology/mpo/pop_623332_Fmin_11,http://purl.org/ontology/mpo/Intro,28
http://purl.org/ontology/mpo/metal_327823_Dmin_154,http://purl.org/ontology/mpo/metal_327823_As_156,http://purl.org/ontology/mpo/Chorus,28
http://purl.org/ontology/mpo/metal_327823_Dmin_18,http://purl.org/ontology/mpo/metal_327823_As_20,http://purl.org/ontology/mpo/Chorus,28
http://purl.org/ontology/mpo/metal_327823_Dmin_86,http://purl.org/ontology/mpo/metal_327823_As_88,http://purl.org/ontology/mpo/Chorus,28
http://purl.org/ontology/mpo/country_188571_F_139,http://purl.org/ontology/mpo/country_188571_F_141,http://purl.org/ontology/mpo/Verse,28
http://purl.org/ontology/mpo/metal_358426_Cmin_247,http://purl.org/ontology/mpo/metal_358426_Db_249,http://purl.org/ontology/mpo/Solo,28
http://purl.org/ontology/mpo/electronic_636089_G_123,http://purl.org/ontology/mpo/electronic_636089_G_125,http://purl.org/ontology/mpo/Chorus,28
http://purl.org/ontology/mpo/electronic_636089_Dmin_76,http://purl.org/ontology/mpo/electronic_636089_G_78,http://purl.org/ontology/mpo/Verse,28
http://purl.org/ontology/mpo/pop_rock_274630_F_162,http://purl.org/ontology/mpo/pop_rock_274630_G_164,http://purl.org/ontology/mpo/Chorus,28
http://purl.org/ontology/mpo/reggae_71058_Amin7_3,http://purl.org/ontology/mpo/reggae_71058_G_5,http://purl.org/ontology/mpo/Verse,28
http://purl.org/ontology/mpo/rap_31839_Amin_130,http://purl.org/ontology/mpo/rap_31839_G_132,http://purl.org/ontology/mpo/Chorus,28
http://purl.org/ontology/mpo/metal_8408_Csus4_546,http://purl.org/ontology/mpo/metal_8408_Fmin_548,http://purl.org/ontology/mpo/Verse,27
http://purl.org/ontology/mpo/metal_637910_Db_153,http://purl.org/ontology/mpo/metal_637910_Csmin_155,http://purl.org/ontology/mpo/Solo,27
http://purl.org/ontology/mpo/soul_640120_F_11,http://purl.org/ontology/mpo/soul_640120_Gb_13,http://purl.org/ontology/mpo/Intro,27
http://purl.org/ontology/mpo/rock_137190_Bb_19,http://purl.org/ontology/mpo/rock_137190_Bmin_21,http://purl.org/ontology/mpo/Verse,27
http://purl.org/ontology/mpo/rock_162800_D_105,http://purl.org/ontology/mpo/rock_162800_D_107,http://purl.org/ontology/mpo/Verse,27
http://purl.org/ontology/mpo/rock_162800_D_53,http://purl.org/ontology/mpo/rock_162800_D_55,http://purl.org/ontology/mpo/Verse,27
http://purl.org/ontology/mpo/rock_162800_Gmin_136,http://purl.org/ontology/mpo/rock_162800_Dmin_138,http://purl.org/ontology/mpo/Interlude,27
http://purl.org/ontology/mpo/metal_110898_Bmin_38,http://purl.org/ontology/mpo/metal_110898_D_40,http://purl.org/ontology/mpo/Chorus,27
http://purl.org/ontology/mpo/metal_110898_Bmin_72,http://purl.org/ontology/mpo/metal_110898_D_74,http://purl.org/ontology/mpo/Chorus,27
http://purl.org/ontology/mpo/alternative_147685_A_78,http://purl.org/ontology/mpo/alternative_147685_Bmin_80,http://purl.org/ontology/mpo/Verse,27
http://purl.org/ontology/mpo/metal_368041_B_2,http://purl.org/ontology/mpo/metal_368041_G_4,http://purl.org/ontology/mpo/Intro,27
http://purl.org/ontology/mpo/country_197557_F_93,http://purl.org/ontology/mpo/country_197557_G_95,http://purl.org/ontology/mpo/Chorus,27
http://purl.org/ontology/mpo/soul_622217_E_22,http://purl.org/ontology/mpo/soul_622217_D_24,http://purl.org/ontology/mpo/Intro,27
http://purl.org/ontology/mpo/jazz_31651_Cmin_103,http://purl.org/ontology/mpo/jazz_31651_A_105,http://purl.org/ontology/mpo/Chorus,27
http://purl.org/ontology/mpo/soul_365063_Emin7_60,http://purl.org/ontology/mpo/soul_365063_Emin_62,http://purl.org/ontology/mpo/Chorus,27
http://purl.org/ontology/mpo/punk_142665_Dmin_116,http://purl.org/ontology/mpo/punk_142665_G_118,http://purl.org/ontology/mpo/Chorus,27
http://purl.org/ontology/mpo/punk_142665_E_157,http://purl.org/ontology/mpo/punk_142665_G_159,http://purl.org/ontology/mpo/Chorus,27
http://purl.org/ontology/mpo/punk_142665_Dmin_54,http://purl.org/ontology/mpo/punk_142665_G_56,http://purl.org/ontology/mpo/Chorus,27
http://purl.org/ontology/mpo/jazz_335170_A_99,http://purl.org/ontology/mpo/jazz_335170_B_101,http://purl.org/ontology/mpo/Intro,27
http://purl.org/ontology/mpo/rock_202406_Bb_129,http://purl.org/ontology/mpo/rock_202406_Bb_131,http://purl.org/ontology/mpo/Chorus,27
http://purl.org/ontology/mpo/pop_rock_621323_Dmin_178,http://purl.org/ontology/mpo/pop_rock_621323_Bmin_180,http://purl.org/ontology/mpo/Chorus,27
http://purl.org/ontology/mpo/soul_604419_D_83,http://purl.org/ontology/mpo/soul_604419_Amin7_85,http://purl.org/ontology/mpo/Chorus,27
http://purl.org/ontology/mpo/soul_604419_G_67,http://purl.org/ontology/mpo/soul_604419_G_69,http://purl.org/ontology/mpo/Verse,27
http://purl.org/ontology/mpo/soul_604419_G_25,http://purl.org/ontology/mpo/soul_604419_G_27,http://purl.org/ontology/mpo/Verse,27
http://purl.org/ontology/mpo/soul_604419_G_4,http://purl.org/ontology/mpo/soul_604419_G_6,http://purl.org/ontology/mpo/Intro,27
http://purl.org/ontology/mpo/metal_368111_Amin_59,http://purl.org/ontology/mpo/metal_368111_Amin_61,http://purl.org/ontology/mpo/Chorus,27
http://purl.org/ontology/mpo/metal_605055_B_175,http://purl.org/ontology/mpo/metal_605055_G_177,http://purl.org/ontology/mpo/Verse,27
http://purl.org/ontology/mpo/metal_605055_B_52,http://purl.org/ontology/mpo/metal_605055_G_54,http://purl.org/ontology/mpo/Verse,27
http://purl.org/ontology/mpo/metal_605055_B_12,http://purl.org/ontology/mpo/metal_605055_G_14,http://purl.org/ontology/mpo/Verse,27
http://purl.org/ontology/mpo/rock_163268_G_37,http://purl.org/ontology/mpo/rock_163268_D_39,http://purl.org/ontology/mpo/Verse,27
http://purl.org/ontology/mpo/rock_163268_G_86,http://purl.org/ontology/mpo/rock_163268_D_88,http://purl.org/ontology/mpo/Verse,27
http://purl.org/ontology/mpo/alternative_131528_Emin_120,http://purl.org/ontology/mpo/alternative_131528_Amin_122,http://purl.org/ontology/mpo/Instrumental,27
http://purl.org/ontology/mpo/reggae_43732_Ebmaj7_7,http://purl.org/ontology/mpo/reggae_43732_Bb_9,http://purl.org/ontology/mpo/Verse,27
http://purl.org/ontology/mpo/reggae_43732_Ebmaj7_27,http://purl.org/ontology/mpo/reggae_43732_Bb_29,http://purl.org/ontology/mpo/Verse,27
http://purl.org/ontology/mpo/reggae_43732_Ebmaj7_71,http://purl.org/ontology/mpo/reggae_43732_Bb_73,http://purl.org/ontology/mpo/Verse,27
http://purl.org/ontology/mpo/reggae_258818_Emin_125,http://purl.org/ontology/mpo/reggae_258818_G_127,http://purl.org/ontology/mpo/Instrumental,27
http://purl.org/ontology/mpo/reggae_258818_Emin_61,http://purl.org/ontology/mpo/reggae_258818_G_63,http://purl.org/ontology/mpo/Instrumental,27
http://purl.org/ontology/mpo/jazz_158943_F_67,http://purl.org/ontology/mpo/jazz_158943_D_69,http://purl.org/ontology/mpo/Chorus,27
http://purl.org/ontology/mpo/jazz_158943_F_28,http://purl.org/ontology/mpo/jazz_158943_D_30,http://purl.org/ontology/mpo/Chorus,27
http://purl.org/ontology/mpo/rock_242021_A_155,http://purl.org/ontology/mpo/rock_242021_D_157,http://purl.org/ontology/mpo/Solo,26
http://purl.org/ontology/mpo/pop_rock_126027_F_101,http://purl.org/ontology/mpo/pop_rock_126027_Dmin_103,http://purl.org/ontology/mpo/Verse,26
http://purl.org/ontology/mpo/alternative_258197_D_92,http://purl.org/ontology/mpo/alternative_258197_D_94,http://purl.org/ontology/mpo/Chorus,26
http://purl.org/ontology/mpo/rock_137190_Bb_152,http://purl.org/ontology/mpo/rock_137190_A_154,http://purl.org/ontology/mpo/Solo,26
http://purl.org/ontology/mpo/rock_162800_Fmaj7_15,http://purl.org/ontology/mpo/rock_162800_D_17,http://purl.org/ontology/mpo/Intro,26
http://purl.org/ontology/mpo/metal_632386_Bb_103,http://purl.org/ontology/mpo/metal_632386_Cs_105,http://purl.org/ontology/mpo/Interlude,26
