track,part,partType,prog
http://purl.org/ontology/mpo/soul_606998,http://purl.org/ontology/mpo/soul_606998_bridge_5,http://purl.org/ontology/mpo/Bridge,http://purl.org/ontology/mpo/soul_606998_bridge_5_ChordProgression_200
http://purl.org/ontology/mpo/rock_68556,http://purl.org/ontology/mpo/rock_68556_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/rock_68556_chorus_2_ChordProgression_67
http://purl.org/ontology/mpo/rock_68556,http://purl.org/ontology/mpo/rock_68556_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/rock_68556_chorus_3_ChordProgression_32
http://purl.org/ontology/mpo/rock_68556,http://purl.org/ontology/mpo/rock_68556_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/rock_68556_chorus_1_ChordProgression_26
http://purl.org/ontology/mpo/alternative_278558,http://purl.org/ontology/mpo/alternative_278558_chorus_7,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/alternative_278558_chorus_7_ChordProgression_24
http://purl.org/ontology/mpo/punk_225893,http://purl.org/ontology/mpo/punk_225893_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/punk_225893_chorus_1_ChordProgression_20
http://purl.org/ontology/mpo/punk_225893,http://purl.org/ontology/mpo/punk_225893_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/punk_225893_chorus_2_ChordProgression_7
http://purl.org/ontology/mpo/punk_225893,http://purl.org/ontology/mpo/punk_225893_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/punk_225893_chorus_3_ChordProgression_7
http://purl.org/ontology/mpo/pop_86060,http://purl.org/ontology/mpo/pop_86060_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_86060_verse_1_ChordProgression_21
http://purl.org/ontology/mpo/pop_86060,http://purl.org/ontology/mpo/pop_86060_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_86060_verse_2_ChordProgression_21
http://purl.org/ontology/mpo/pop_86060,http://purl.org/ontology/mpo/pop_86060_intro_2,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_86060_intro_2_ChordProgression_14
http://purl.org/ontology/mpo/pop_86060,http://purl.org/ontology/mpo/pop_86060_intro_3,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_86060_intro_3_ChordProgression_15
http://purl.org/ontology/mpo/pop_86060,http://purl.org/ontology/mpo/pop_86060_verse_3,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_86060_verse_3_ChordProgression_21
http://purl.org/ontology/mpo/pop_86060,http://purl.org/ontology/mpo/pop_86060_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_86060_intro_1_ChordProgression_15
http://purl.org/ontology/mpo/pop_86060,http://purl.org/ontology/mpo/pop_86060_verse_4,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_86060_verse_4_ChordProgression_21
http://purl.org/ontology/mpo/pop_86060,http://purl.org/ontology/mpo/pop_86060_verse_5,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_86060_verse_5_ChordProgression_21
http://purl.org/ontology/mpo/pop_86060,http://purl.org/ontology/mpo/pop_86060_verse_6,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_86060_verse_6_ChordProgression_21
http://purl.org/ontology/mpo/metal_601488,http://purl.org/ontology/mpo/metal_601488_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/metal_601488_chorus_2_ChordProgression_27
http://purl.org/ontology/mpo/metal_601488,http://purl.org/ontology/mpo/metal_601488_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/metal_601488_chorus_2_ChordProgression_31
http://purl.org/ontology/mpo/metal_601488,http://purl.org/ontology/mpo/metal_601488_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/metal_601488_chorus_2_ChordProgression_35
http://purl.org/ontology/mpo/metal_601488,http://purl.org/ontology/mpo/metal_601488_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/metal_601488_chorus_1_ChordProgression_26
http://purl.org/ontology/mpo/metal_601488,http://purl.org/ontology/mpo/metal_601488_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/metal_601488_chorus_1_ChordProgression_30
http://purl.org/ontology/mpo/metal_601488,http://purl.org/ontology/mpo/metal_601488_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/metal_601488_chorus_1_ChordProgression_34
http://purl.org/ontology/mpo/alternative_147685,http://purl.org/ontology/mpo/alternative_147685_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/alternative_147685_verse_1_ChordProgression_42
http://purl.org/ontology/mpo/alternative_147685,http://purl.org/ontology/mpo/alternative_147685_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/alternative_147685_verse_1_ChordProgression_47
http://purl.org/ontology/mpo/alternative_147685,http://purl.org/ontology/mpo/alternative_147685_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/alternative_147685_verse_1_ChordProgression_52
http://purl.org/ontology/mpo/alternative_147685,http://purl.org/ontology/mpo/alternative_147685_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/alternative_147685_verse_1_ChordProgression_57
http://purl.org/ontology/mpo/alternative_147685,http://purl.org/ontology/mpo/alternative_147685_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/alternative_147685_verse_1_ChordProgression_62
http://purl.org/ontology/mpo/alternative_147685,http://purl.org/ontology/mpo/alternative_147685_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/alternative_147685_verse_1_ChordProgression_67
http://purl.org/ontology/mpo/alternative_147685,http://purl.org/ontology/mpo/alternative_147685_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/alternative_147685_verse_1_ChordProgression_72
http://purl.org/ontology/mpo/alternative_147685,http://purl.org/ontology/mpo/alternative_147685_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/alternative_147685_verse_2_ChordProgression_22
http://purl.org/ontology/mpo/alternative_147685,http://purl.org/ontology/mpo/alternative_147685_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/alternative_147685_verse_2_ChordProgression_27
http://purl.org/ontology/mpo/alternative_147685,http://purl.org/ontology/mpo/alternative_147685_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/alternative_147685_verse_2_ChordProgression_32
http://purl.org/ontology/mpo/metal_601039,http://purl.org/ontology/mpo/metal_601039_solo_1,http://purl.org/ontology/mpo/Solo,http://purl.org/ontology/mpo/metal_601039_solo_1_ChordProgression_5
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/country_197557_verse_1_ChordProgression_32
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/country_197557_verse_1_ChordProgression_38
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_verse_3,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/country_197557_verse_3_ChordProgression_32
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_verse_3,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/country_197557_verse_3_ChordProgression_38
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/country_197557_chorus_1_ChordProgression_32
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/country_197557_chorus_1_ChordProgression_39
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_interlude_1,http://purl.org/ontology/mpo/Interlude,http://purl.org/ontology/mpo/country_197557_interlude_1_ChordProgression_17
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_bridge_1,http://purl.org/ontology/mpo/Bridge,http://purl.org/ontology/mpo/country_197557_bridge_1_ChordProgression_30
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_bridge_1,http://purl.org/ontology/mpo/Bridge,http://purl.org/ontology/mpo/country_197557_bridge_1_ChordProgression_36
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_bridge_1,http://purl.org/ontology/mpo/Bridge,http://purl.org/ontology/mpo/country_197557_bridge_1_ChordProgression_37
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/country_197557_verse_2_ChordProgression_31
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/country_197557_verse_2_ChordProgression_37
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_chorus_4,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/country_197557_chorus_4_ChordProgression_39
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/country_197557_intro_1_ChordProgression_20
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_verse_4,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/country_197557_verse_4_ChordProgression_31
http://purl.org/ontology/mpo/country_197557,http://purl.org/ontology/mpo/country_197557_verse_4,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/country_197557_verse_4_ChordProgression_37
http://purl.org/ontology/mpo/punk_215734,http://purl.org/ontology/mpo/punk_215734_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/punk_215734_chorus_1_ChordProgression_29
http://purl.org/ontology/mpo/punk_215734,http://purl.org/ontology/mpo/punk_215734_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/punk_215734_chorus_1_ChordProgression_30
http://purl.org/ontology/mpo/metal_126253,http://purl.org/ontology/mpo/metal_126253_solo_1,http://purl.org/ontology/mpo/Solo,http://purl.org/ontology/mpo/metal_126253_solo_1_ChordProgression_17
http://purl.org/ontology/mpo/metal_126253,http://purl.org/ontology/mpo/metal_126253_verse_4,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/metal_126253_verse_4_ChordProgression_11
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_verse_4,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_195134_verse_4_ChordProgression_31
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_2_ChordProgression_29
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_2_ChordProgression_26
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_2_ChordProgression_25
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_2_ChordProgression_27
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_2_ChordProgression_28
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_2_ChordProgression_30
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_4,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_4_ChordProgression_28
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_4,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_4_ChordProgression_29
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_4,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_4_ChordProgression_25
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_4,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_4_ChordProgression_26
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_4,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_4_ChordProgression_27
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_4,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_4_ChordProgression_30
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_195134_verse_1_ChordProgression_31
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_verse_1,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_195134_verse_1_ChordProgression_35
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_outro_2,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/pop_195134_outro_2_ChordProgression_20
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_outro_2,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/pop_195134_outro_2_ChordProgression_18
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_outro_2,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/pop_195134_outro_2_ChordProgression_19
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_outro_2,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/pop_195134_outro_2_ChordProgression_21
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_verse_3,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_195134_verse_3_ChordProgression_31
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_verse_3,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_195134_verse_3_ChordProgression_35
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_3_ChordProgression_18
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_3_ChordProgression_19
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_3_ChordProgression_20
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_3_ChordProgression_21
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/pop_195134_verse_2_ChordProgression_31
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_1_ChordProgression_18
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_1_ChordProgression_19
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_1_ChordProgression_20
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_195134_chorus_1_ChordProgression_21
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/pop_195134_outro_1_ChordProgression_25
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/pop_195134_outro_1_ChordProgression_26
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/pop_195134_outro_1_ChordProgression_27
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_outro_1,http://purl.org/ontology/mpo/Outro,http://purl.org/ontology/mpo/pop_195134_outro_1_ChordProgression_28
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_195134_intro_1_ChordProgression_7
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_195134_intro_1_ChordProgression_8
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_intro_2,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_195134_intro_2_ChordProgression_7
http://purl.org/ontology/mpo/pop_195134,http://purl.org/ontology/mpo/pop_195134_intro_2,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_195134_intro_2_ChordProgression_8
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/metal_342516_verse_2_ChordProgression_58
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/metal_342516_verse_2_ChordProgression_59
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_verse_2,http://purl.org/ontology/mpo/Verse,http://purl.org/ontology/mpo/metal_342516_verse_2_ChordProgression_60
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_chorus_4,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/metal_342516_chorus_4_ChordProgression_10
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_bridge_1,http://purl.org/ontology/mpo/Bridge,http://purl.org/ontology/mpo/metal_342516_bridge_1_ChordProgression_15
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_bridge_1,http://purl.org/ontology/mpo/Bridge,http://purl.org/ontology/mpo/metal_342516_bridge_1_ChordProgression_16
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_bridge_1,http://purl.org/ontology/mpo/Bridge,http://purl.org/ontology/mpo/metal_342516_bridge_1_ChordProgression_17
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_bridge_1,http://purl.org/ontology/mpo/Bridge,http://purl.org/ontology/mpo/metal_342516_bridge_1_ChordProgression_18
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/metal_342516_chorus_3_ChordProgression_10
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/metal_342516_chorus_1_ChordProgression_13
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/metal_342516_chorus_1_ChordProgression_14
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/metal_342516_chorus_1_ChordProgression_15
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/metal_342516_chorus_2_ChordProgression_15
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/metal_342516_chorus_2_ChordProgression_13
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/metal_342516_chorus_2_ChordProgression_14
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/metal_342516_intro_1_ChordProgression_13
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/metal_342516_intro_1_ChordProgression_14
http://purl.org/ontology/mpo/metal_342516,http://purl.org/ontology/mpo/metal_342516_intro_1,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/metal_342516_intro_1_ChordProgression_15
http://purl.org/ontology/mpo/pop_rock_603140,http://purl.org/ontology/mpo/pop_rock_603140_chorus_5,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_603140_chorus_5_ChordProgression_15
http://purl.org/ontology/mpo/pop_rock_603140,http://purl.org/ontology/mpo/pop_rock_603140_chorus_5,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_603140_chorus_5_ChordProgression_16
http://purl.org/ontology/mpo/pop_rock_603140,http://purl.org/ontology/mpo/pop_rock_603140_chorus_5,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_603140_chorus_5_ChordProgression_17
http://purl.org/ontology/mpo/pop_rock_603140,http://purl.org/ontology/mpo/pop_rock_603140_chorus_5,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_603140_chorus_5_ChordProgression_18
http://purl.org/ontology/mpo/pop_rock_603140,http://purl.org/ontology/mpo/pop_rock_603140_chorus_6,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_603140_chorus_6_ChordProgression_15
http://purl.org/ontology/mpo/pop_rock_603140,http://purl.org/ontology/mpo/pop_rock_603140_chorus_6,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_603140_chorus_6_ChordProgression_16
http://purl.org/ontology/mpo/pop_rock_603140,http://purl.org/ontology/mpo/pop_rock_603140_chorus_6,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_603140_chorus_6_ChordProgression_17
http://purl.org/ontology/mpo/pop_rock_603140,http://purl.org/ontology/mpo/pop_rock_603140_chorus_6,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_603140_chorus_6_ChordProgression_18
http://purl.org/ontology/mpo/pop_rock_603140,http://purl.org/ontology/mpo/pop_rock_603140_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_603140_chorus_3_ChordProgression_15
http://purl.org/ontology/mpo/pop_rock_603140,http://purl.org/ontology/mpo/pop_rock_603140_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_603140_chorus_3_ChordProgression_16
http://purl.org/ontology/mpo/pop_rock_603140,http://purl.org/ontology/mpo/pop_rock_603140_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_603140_chorus_3_ChordProgression_17
http://purl.org/ontology/mpo/pop_rock_603140,http://purl.org/ontology/mpo/pop_rock_603140_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/pop_rock_603140_chorus_3_ChordProgression_18
http://purl.org/ontology/mpo/country_642175,http://purl.org/ontology/mpo/country_642175_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/country_642175_chorus_3_ChordProgression_13
http://purl.org/ontology/mpo/country_642175,http://purl.org/ontology/mpo/country_642175_chorus_3,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/country_642175_chorus_3_ChordProgression_14
http://purl.org/ontology/mpo/country_642175,http://purl.org/ontology/mpo/country_642175_chorus_5,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/country_642175_chorus_5_ChordProgression_13
http://purl.org/ontology/mpo/country_642175,http://purl.org/ontology/mpo/country_642175_chorus_5,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/country_642175_chorus_5_ChordProgression_14
http://purl.org/ontology/mpo/country_642175,http://purl.org/ontology/mpo/country_642175_chorus_4,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/country_642175_chorus_4_ChordProgression_12
http://purl.org/ontology/mpo/country_642175,http://purl.org/ontology/mpo/country_642175_chorus_4,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/country_642175_chorus_4_ChordProgression_13
http://purl.org/ontology/mpo/country_642175,http://purl.org/ontology/mpo/country_642175_chorus_6,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/country_642175_chorus_6_ChordProgression_13
http://purl.org/ontology/mpo/country_642175,http://purl.org/ontology/mpo/country_642175_chorus_6,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/country_642175_chorus_6_ChordProgression_14
http://purl.org/ontology/mpo/country_642175,http://purl.org/ontology/mpo/country_642175_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/country_642175_chorus_1_ChordProgression_12
http://purl.org/ontology/mpo/country_642175,http://purl.org/ontology/mpo/country_642175_chorus_1,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/country_642175_chorus_1_ChordProgression_13
http://purl.org/ontology/mpo/country_642175,http://purl.org/ontology/mpo/country_642175_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/country_642175_chorus_2_ChordProgression_13
http://purl.org/ontology/mpo/country_642175,http://purl.org/ontology/mpo/country_642175_chorus_2,http://purl.org/ontology/mpo/Chorus,http://purl.org/ontology/mpo/country_642175_chorus_2_ChordProgression_14
http://purl.org/ontology/mpo/pop_rock_238326,http://purl.org/ontology/mpo/pop_rock_238326_intro_2,http://purl.org/ontology/mpo/Intro,http://purl.org/ontology/mpo/pop_rock_238326_intro_2_ChordProgression_8
